F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnp.Fnp	0.0 0.0 2372043.0
F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnp.Fnv	0.0 0.0 2622361.0
F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnv.Fnn	989.0 222.0 1223166.0
F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnv.Fnp	989.0 222.0 1223166.0
F_nucleatum_polymorphum-medium-lognormal-none-deamination.Fnv.Fnv	323.0 206.0 1134178.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnn.Fnn	1364.0 762.0 1461716.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnn.Fnp	2621.0 901.0 1577213.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnn.Fnv	2621.0 901.0 1577213.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnp.Fnn	0.0 0.0 2622361.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnp.Fnp	0.0 0.0 2372043.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnp.Fnv	0.0 0.0 2622361.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnv.Fnn	3052.0 895.0 1573873.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnv.Fnp	3052.0 895.0 1573873.0
F_nucleatum_polymorphum-short-lognormal-heavy-deamination.Fnv.Fnv	1381.0 877.0 1452860.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnn.Fnn	1149.0 548.0 1464158.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnn.Fnp	2285.0 716.0 1579657.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnn.Fnv	2285.0 716.0 1579657.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnp.Fnn	0.0 0.0 2622361.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnp.Fnp	0.0 0.0 2372043.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnp.Fnv	0.0 0.0 2622361.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnv.Fnn	2685.0 686.0 1576519.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnv.Fnp	2685.0 686.0 1576519.0
F_nucleatum_polymorphum-short-lognormal-light-deamination.Fnv.Fnv	1123.0 629.0 1455817.0
F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnn.Fnn	1053.0 562.0 1465177.0
F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnn.Fnp	2223.0 686.0 1581096.0
F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnn.Fnv	2223.0 686.0 1581096.0
F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnp.Fnn	0.0 0.0 2622354.0
F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnp.Fnp	0.0 0.0 2372043.0
F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnp.Fnv	0.0 0.0 2622354.0
F_nucleatum_polymorphum-short-lognormal-none-deamination.Fnv.Fnn	2601.0 646.0 1578867.0
